Date,CustomerName,Region,Category,Product,Quantity,UnitPrice,Amount,DiscountRate,TotalAmount,Profit,PaymentMode
2020-02-23,Customer_12,East,Accessories,Mouse,2,27917,55834,0.03,54158.98,9283.63,UPI
2020-02-23,Customer_24,East,Electronics,Printer,3,39299,117897,0.06,110823.18,13490.54,Credit Card
2020-02-23,Customer_10,East,Accessories,Keyboard,3,8240,24720,0.05,23484.0,2885.44,Credit Card
2020-02-24,Customer_18,East,Accessories,Headphones,5,8110,40550,0.04,38928.0,7293.25,Net Banking
2020-02-24,Customer_17,West,Electronics,Smartphone,4,3921,15684,0.05,14899.8,2501.09,UPI
2020-02-24,Customer_1,South,Electronics,Laptop,4,38218,152872,0.1,137584.8,9530.51,UPI
2020-02-24,Customer_35,East,Accessories,Mouse,3,29328,87984,0.06,82704.96,7848.18,Debit Card
2020-02-24,Customer_3,East,Electronics,Monitor,1,6653,6653,0.01,6586.47,1360.7,Credit Card
2020-02-24,Customer_38,East,Accessories,Mouse,3,10238,30714,0.15,26106.9,3099.66,Debit Card
2020-02-24,Customer_21,East,Electronics,Printer,2,45748,91496,0.0,91496.0,17037.77,Cash
2020-02-25,Customer_27,South,Accessories,Keyboard,4,22310,89240,0.12,78531.2,15262.17,Credit Card
2020-02-25,Customer_18,North,Electronics,Laptop,4,25930,103720,0.09,94385.2,16579.5,Cash
2020-02-25,Customer_49,East,Accessories,Headphones,1,49422,49422,0.14,42502.92,9775.53,Debit Card
2020-02-25,Customer_32,West,Electronics,Monitor,3,20870,62610,0.08,57601.2,9671.35,Cash
2020-02-26,Customer_20,West,Electronics,Printer,4,15279,61116,0.15,51948.6,12329.11,Net Banking
2020-02-26,Customer_32,South,Electronics,Laptop,5,18559,92795,0.01,91867.05,12141.7,Debit Card
2020-02-26,Customer_31,East,Electronics,Laptop,4,46694,186776,0.06,175569.44,12871.1,UPI
2020-02-27,Customer_5,South,Accessories,Headphones,2,33728,67456,0.04,64757.76,5827.87,Credit Card
2020-02-27,Customer_20,North,Accessories,Mouse,5,40697,203485,0.12,179066.8,26504.17,UPI
2020-02-27,Customer_18,North,Electronics,Smartphone,3,47561,142683,0.03,138402.51,25320.21,Credit Card
2020-02-27,Customer_5,East,Accessories,Headphones,2,13394,26788,0.13,23305.56,4314.91,UPI
2020-02-28,Customer_29,East,Accessories,Keyboard,4,7853,31412,0.06,29527.28,2163.28,Credit Card
2020-02-28,Customer_23,North,Electronics,Smartphone,2,6985,13970,0.08,12852.4,3153.03,Net Banking
2020-02-28,Customer_3,West,Electronics,Smartphone,3,16035,48105,0.15,40889.25,2846.68,Cash
2020-02-29,Customer_21,North,Accessories,Headphones,1,3741,3741,0.1,3366.9,238.64,Credit Card
2020-02-29,Customer_50,South,Accessories,Mouse,3,15625,46875,0.12,41250.0,3470.16,Credit Card
2020-02-29,Customer_28,West,Electronics,Printer,3,14175,42525,0.14,36571.5,3520.61,UPI
2020-02-29,Customer_28,South,Electronics,Printer,5,37798,188990,0.08,173870.8,37963.15,Credit Card
2020-02-29,Customer_25,South,Accessories,Headphones,3,6430,19290,0.03,18711.3,3035.1,UPI
2020-03-01,Customer_16,South,Accessories,Mouse,4,48905,195620,0.11,174101.8,17151.09,Net Banking
2020-03-01,Customer_48,East,Electronics,Printer,5,22209,111045,0.07,103271.85,23880.77,Debit Card
2020-03-01,Customer_11,West,Electronics,Monitor,5,4803,24015,0.12,21133.2,2346.03,UPI
2020-03-01,Customer_29,West,Electronics,Smartphone,2,10765,21530,0.01,21314.7,3630.37,Debit Card
2020-03-01,Customer_34,West,Electronics,Smartphone,3,9444,28332,0.14,24365.52,4403.62,UPI
2020-03-02,Customer_40,North,Electronics,Printer,4,33572,134288,0.02,131602.24,10770.79,UPI
2020-03-02,Customer_33,West,Electronics,Monitor,2,34118,68236,0.07,63459.48,9962.06,Cash
2020-03-02,Customer_40,South,Electronics,Smartphone,1,35071,35071,0.0,35071.0,7216.03,Cash
2020-03-02,Customer_9,East,Accessories,Mouse,1,36269,36269,0.03,35180.93,3786.23,Debit Card
2020-03-02,Customer_13,South,Electronics,Monitor,5,25200,126000,0.01,124740.0,17639.04,Debit Card
2020-03-02,Customer_32,West,Electronics,Laptop,2,49659,99318,0.03,96338.46,16671.67,Debit Card
2020-03-02,Customer_36,South,Electronics,Monitor,2,49380,98760,0.04,94809.6,16186.44,Cash
2020-03-03,Customer_35,South,Electronics,Printer,5,31255,156275,0.03,151586.75,22181.14,Debit Card
2020-03-03,Customer_34,West,Electronics,Monitor,5,44352,221760,0.15,188496.0,28960.52,UPI
2020-03-03,Customer_13,South,Electronics,Smartphone,4,22989,91956,0.11,81840.84,14331.15,UPI
2020-03-03,Customer_8,East,Electronics,Laptop,4,4184,16736,0.0,16736.0,3062.77,Net Banking
2020-03-03,Customer_33,North,Electronics,Printer,4,23783,95132,0.04,91326.72,4704.2,Cash
2020-03-03,Customer_9,West,Electronics,Monitor,1,23627,23627,0.06,22209.38,2793.0,Credit Card
2020-03-04,Customer_40,East,Accessories,Headphones,4,1993,7972,0.04,7653.12,1125.75,Net Banking
2020-03-04,Customer_11,South,Electronics,Monitor,4,31758,127032,0.11,113058.48,16410.27,UPI
2020-03-04,Customer_29,West,Accessories,Headphones,5,29737,148685,0.13,129355.95,30890.54,Cash
2020-03-04,Customer_16,East,Accessories,Mouse,2,48596,97192,0.09,88444.72,13537.31,UPI
2020-03-04,Customer_1,East,Electronics,Monitor,4,2538,10152,0.1,9136.8,582.46,Credit Card
2020-03-04,Customer_44,East,Electronics,Printer,4,35636,142544,0.12,125438.72,20714.56,Credit Card
2020-03-05,Customer_33,North,Electronics,Printer,5,25218,126090,0.05,119785.5,16743.22,UPI
2020-03-05,Customer_25,North,Accessories,Headphones,2,1392,2784,0.01,2756.16,428.39,Cash
2020-03-05,Customer_4,West,Electronics,Monitor,3,40843,122529,0.06,115177.26,28307.43,Debit Card
2020-03-05,Customer_1,North,Accessories,Mouse,3,1253,3759,0.07,3495.87,371.76,Credit Card
2020-03-05,Customer_48,West,Electronics,Monitor,2,2085,4170,0.13,3627.9,839.91,Debit Card
2020-03-05,Customer_26,East,Accessories,Mouse,3,30496,91488,0.11,81424.32,18992.75,Debit Card
2020-03-05,Customer_3,East,Accessories,Mouse,1,47846,47846,0.08,44018.32,4056.4,UPI
2020-03-06,Customer_30,North,Accessories,Mouse,1,45674,45674,0.05,43390.3,3099.84,Net Banking
2020-03-06,Customer_32,East,Accessories,Keyboard,1,14843,14843,0.12,13061.84,1747.35,Net Banking
2020-03-06,Customer_50,East,Accessories,Headphones,1,37123,37123,0.05,35266.85,7781.99,Debit Card
2020-03-06,Customer_14,West,Electronics,Smartphone,5,36738,183690,0.13,159810.3,27995.51,Credit Card
2020-03-06,Customer_8,North,Accessories,Mouse,2,12378,24756,0.1,22280.4,5142.37,Cash
2020-03-06,Customer_28,West,Accessories,Headphones,4,34195,136780,0.07,127205.4,18783.83,Net Banking
2020-03-06,Customer_41,South,Electronics,Printer,5,1181,5905,0.09,5373.55,1299.06,Credit Card
2020-03-07,Customer_2,South,Electronics,Printer,1,29919,29919,0.02,29320.62,6912.77,Debit Card
2020-03-07,Customer_50,East,Electronics,Laptop,1,4114,4114,0.11,3661.46,489.19,Cash
2020-03-07,Customer_11,North,Accessories,Mouse,5,26082,130410,0.11,116064.9,21761.81,Debit Card
2020-03-07,Customer_19,East,Electronics,Monitor,4,42854,171416,0.03,166273.52,30536.86,Credit Card
2020-03-07,Customer_25,South,Electronics,Monitor,4,25433,101732,0.05,96645.4,11066.3,Net Banking
2020-03-08,Customer_12,West,Accessories,Keyboard,3,19308,57924,0.11,51552.36,8939.06,Credit Card
2020-03-08,Customer_50,South,Accessories,Headphones,4,23119,92476,0.08,85077.92,11594.25,Cash
2020-03-08,Customer_14,East,Electronics,Printer,2,2089,4178,0.13,3634.86,243.39,Cash
2020-03-09,Customer_43,North,Electronics,Printer,4,14385,57540,0.04,55238.4,5140.06,Credit Card
2020-03-09,Customer_25,South,Electronics,Smartphone,4,6832,27328,0.12,24048.64,5644.23,Net Banking
2020-03-09,Customer_26,East,Electronics,Laptop,5,27105,135525,0.02,132814.5,24909.06,UPI
2020-03-09,Customer_5,South,Electronics,Monitor,4,24720,98880,0.13,86025.6,11888.3,Cash
2020-03-10,Customer_17,North,Accessories,Mouse,5,45394,226970,0.1,204273.0,26003.03,Credit Card
2020-03-10,Customer_37,North,Accessories,Keyboard,2,44260,88520,0.01,87634.8,14745.04,Credit Card
2020-03-10,Customer_10,North,Electronics,Monitor,5,2240,11200,0.06,10528.0,1676.88,Credit Card
2020-03-11,Customer_30,North,Accessories,Mouse,3,44670,134010,0.03,129989.7,16559.59,Debit Card
2020-03-11,Customer_1,West,Electronics,Monitor,1,34503,34503,0.05,32777.85,2736.01,Net Banking
2020-03-11,Customer_50,East,Electronics,Laptop,1,38298,38298,0.01,37915.02,5985.71,Debit Card
2020-03-12,Customer_18,North,Accessories,Mouse,1,27158,27158,0.12,23899.04,5596.5,UPI
2020-03-12,Customer_14,East,Electronics,Laptop,4,5518,22072,0.1,19864.8,1224.16,Cash
2020-03-12,Customer_21,South,Electronics,Printer,1,44630,44630,0.08,41059.6,2165.11,Credit Card
2020-03-12,Customer_3,West,Accessories,Mouse,4,8961,35844,0.05,34051.8,2336.38,Debit Card
2020-03-12,Customer_8,South,Accessories,Mouse,5,49678,248390,0.14,213615.4,45492.19,Debit Card
2020-03-12,Customer_15,East,Electronics,Smartphone,5,7827,39135,0.08,36004.2,7221.54,Credit Card
2020-03-13,Customer_49,West,Electronics,Laptop,1,19870,19870,0.09,18081.7,2128.58,Cash
2020-03-13,Customer_45,West,Electronics,Monitor,4,24012,96048,0.0,96048.0,15149.83,UPI
2020-03-13,Customer_25,North,Accessories,Headphones,5,26317,131585,0.06,123689.9,30874.46,UPI
2020-03-13,Customer_22,West,Electronics,Printer,2,16504,33008,0.1,29707.2,1831.46,UPI
2020-03-13,Customer_26,South,Electronics,Printer,4,3832,15328,0.07,14255.04,2385.05,Cash
2020-03-13,Customer_29,West,Electronics,Printer,1,13900,13900,0.03,13483.0,2146.67,Debit Card
2020-03-13,Customer_2,North,Electronics,Smartphone,5,34314,171570,0.13,149265.9,24195.25,UPI
2020-03-14,Customer_42,North,Accessories,Keyboard,3,32861,98583,0.07,91682.19,16261.15,Credit Card
2020-03-14,Customer_44,North,Electronics,Printer,4,10126,40504,0.02,39693.92,3426.51,Debit Card
2020-03-14,Customer_1,South,Electronics,Smartphone,2,20863,41726,0.12,36718.88,8088.32,Debit Card
2020-03-15,Customer_5,West,Electronics,Printer,3,41946,125838,0.14,108220.68,19232.52,Credit Card
2020-03-15,Customer_21,East,Accessories,Keyboard,5,22168,110840,0.1,99756.0,7930.39,Net Banking
2020-03-15,Customer_50,West,Electronics,Monitor,3,47677,143031,0.01,141600.69,8856.86,Debit Card
2020-03-15,Customer_27,East,Electronics,Monitor,2,14775,29550,0.01,29254.5,5395.3,Net Banking
2020-03-15,Customer_36,South,Electronics,Monitor,5,23263,116315,0.1,104683.5,23446.42,UPI
2020-03-16,Customer_36,East,Accessories,Mouse,2,41350,82700,0.09,75257.0,12636.64,UPI
2020-03-16,Customer_43,South,Accessories,Headphones,3,49729,149187,0.08,137252.04,10726.03,UPI
2020-03-16,Customer_23,West,Accessories,Headphones,5,41463,207315,0.03,201095.55,13543.28,Net Banking
2020-03-16,Customer_8,South,Electronics,Laptop,4,48233,192932,0.15,163992.2,37312.4,Cash
2020-03-16,Customer_2,East,Electronics,Smartphone,1,26680,26680,0.06,25079.2,4477.02,UPI
2020-03-16,Customer_39,East,Electronics,Smartphone,3,10688,32064,0.11,28536.96,5779.26,Net Banking
2020-03-17,Customer_18,North,Accessories,Keyboard,5,19971,99855,0.03,96859.35,16107.74,Debit Card
2020-03-17,Customer_1,South,Accessories,Mouse,2,19023,38046,0.0,38046.0,6886.28,UPI
2020-03-17,Customer_7,East,Electronics,Monitor,4,23720,94880,0.05,90136.0,15389.44,Net Banking
2020-03-17,Customer_33,South,Accessories,Keyboard,1,3838,3838,0.01,3799.62,878.24,UPI
2020-03-17,Customer_5,West,Electronics,Laptop,5,22326,111630,0.12,98234.4,6711.67,UPI
2020-03-18,Customer_32,South,Electronics,Smartphone,5,34658,173290,0.01,171557.1,31142.07,Cash
2020-03-18,Customer_27,North,Accessories,Keyboard,2,19278,38556,0.02,37784.88,8264.22,Net Banking
2020-03-18,Customer_15,West,Electronics,Laptop,2,16170,32340,0.0,32340.0,7516.23,Debit Card
2020-03-18,Customer_30,North,Electronics,Laptop,4,44107,176428,0.03,171135.16,24893.58,UPI
2020-03-18,Customer_23,East,Accessories,Mouse,4,49072,196288,0.12,172733.44,40523.77,UPI
2020-03-18,Customer_19,West,Electronics,Printer,4,45257,181028,0.12,159304.64,17188.64,Cash
2020-03-19,Customer_33,East,Accessories,Headphones,5,5406,27030,0.09,24597.3,4981.61,Debit Card
2020-03-19,Customer_2,North,Electronics,Printer,3,10172,30516,0.02,29905.68,4450.02,UPI
2020-03-19,Customer_9,East,Accessories,Headphones,5,48015,240075,0.09,218468.25,17023.01,Debit Card
2020-03-19,Customer_14,North,Electronics,Monitor,3,36988,110964,0.13,96538.68,12937.34,UPI
2020-03-20,Customer_10,East,Accessories,Keyboard,5,42237,211185,0.11,187954.65,11145.4,Net Banking
2020-03-20,Customer_43,North,Accessories,Mouse,4,8934,35736,0.12,31447.68,2640.55,Cash
2020-03-20,Customer_9,North,Electronics,Printer,4,27046,108184,0.07,100611.12,10507.42,Cash
2020-03-20,Customer_41,East,Accessories,Mouse,4,18074,72296,0.06,67958.24,10818.53,Cash
2020-03-20,Customer_12,North,Accessories,Headphones,1,36700,36700,0.14,31562.0,5497.25,Cash
2020-03-20,Customer_16,West,Electronics,Smartphone,1,38338,38338,0.06,36037.72,4605.03,Debit Card
2020-03-20,Customer_13,West,Electronics,Printer,4,46755,187020,0.11,166447.8,13777.36,Credit Card
2020-03-21,Customer_35,North,Accessories,Headphones,5,36030,180150,0.04,172944.0,23859.57,Debit Card
2020-03-21,Customer_33,South,Accessories,Headphones,2,15034,30068,0.03,29165.96,3641.03,Credit Card
2020-03-21,Customer_6,East,Accessories,Keyboard,2,14362,28724,0.04,27575.04,4719.2,UPI
2020-03-22,Customer_30,North,Electronics,Monitor,5,31128,155640,0.13,135406.8,9714.96,Debit Card
2020-03-22,Customer_24,North,Accessories,Headphones,1,19202,19202,0.1,17281.8,3308.84,Cash
2020-03-22,Customer_34,North,Electronics,Printer,3,49488,148464,0.09,135102.24,22593.89,UPI
2020-03-22,Customer_38,North,Accessories,Keyboard,3,23170,69510,0.1,62559.0,6638.8,UPI
2020-03-22,Customer_6,West,Electronics,Laptop,4,24083,96332,0.01,95368.68,9061.81,Net Banking
2020-03-22,Customer_16,East,Accessories,Headphones,5,30606,153030,0.13,133136.1,13602.77,UPI
2020-03-23,Customer_32,West,Electronics,Laptop,3,5591,16773,0.13,14592.51,1637.48,Debit Card
2020-03-23,Customer_46,South,Accessories,Headphones,2,45414,90828,0.14,78112.08,11002.67,Cash
2020-03-23,Customer_28,North,Electronics,Monitor,1,31388,31388,0.09,28563.08,3602.45,Debit Card
2020-03-24,Customer_17,West,Accessories,Mouse,2,20386,40772,0.11,36287.08,3323.69,Cash
2020-03-24,Customer_31,East,Accessories,Keyboard,1,39169,39169,0.08,36035.48,6184.13,Net Banking
2020-03-24,Customer_27,West,Electronics,Printer,4,9436,37744,0.06,35479.36,3734.45,Cash
2020-03-24,Customer_41,South,Accessories,Keyboard,1,31779,31779,0.04,30507.84,6039.65,UPI
2020-03-24,Customer_49,South,Electronics,Monitor,5,11868,59340,0.06,55779.6,3576.4,Net Banking
2020-03-24,Customer_12,North,Accessories,Keyboard,1,35682,35682,0.08,32827.44,7798.61,Credit Card
2020-03-24,Customer_37,North,Electronics,Smartphone,3,17784,53352,0.06,50150.88,5762.74,Debit Card
2020-03-25,Customer_31,North,Electronics,Monitor,2,24545,49090,0.15,41726.5,3828.89,Cash
2020-03-25,Customer_40,West,Electronics,Monitor,3,8552,25656,0.05,24373.2,3693.28,Debit Card
2020-03-25,Customer_21,South,Electronics,Laptop,4,8547,34188,0.11,30427.32,4698.64,Debit Card
2020-03-26,Customer_46,South,Electronics,Printer,4,35489,141956,0.08,130599.52,13283.38,UPI
2020-03-26,Customer_21,South,Accessories,Headphones,1,17141,17141,0.08,15769.72,2665.3,Credit Card
2020-03-26,Customer_24,West,Accessories,Mouse,1,4886,4886,0.1,4397.4,772.55,Debit Card
2020-03-26,Customer_2,West,Accessories,Keyboard,1,37842,37842,0.06,35571.48,8384.26,Net Banking
2020-03-26,Customer_47,East,Accessories,Keyboard,3,29820,89460,0.06,84092.4,4923.37,UPI
2020-03-26,Customer_3,West,Accessories,Mouse,2,3690,7380,0.01,7306.2,1220.62,UPI
2020-03-26,Customer_17,North,Accessories,Keyboard,5,43275,216375,0.15,183918.75,14501.4,Net Banking
2020-03-27,Customer_40,South,Accessories,Mouse,5,31074,155370,0.02,152262.6,26799.62,Net Banking
2020-03-27,Customer_19,East,Electronics,Monitor,5,24874,124370,0.13,108201.9,18613.71,Net Banking
2020-03-27,Customer_5,South,Electronics,Monitor,5,4490,22450,0.06,21103.0,3608.37,Net Banking
2020-03-27,Customer_25,South,Accessories,Mouse,3,49269,147807,0.13,128592.09,27009.75,UPI
2020-03-27,Customer_31,South,Accessories,Keyboard,5,17632,88160,0.14,75817.6,14043.74,Debit Card
2020-03-28,Customer_26,West,Accessories,Keyboard,3,40576,121728,0.02,119293.44,28511.48,Cash
2020-03-28,Customer_34,South,Electronics,Printer,5,12412,62060,0.09,56474.6,9678.68,Net Banking
2020-03-28,Customer_13,East,Accessories,Headphones,5,15530,77650,0.1,69885.0,4518.65,Cash
2020-03-28,Customer_32,East,Accessories,Mouse,4,7403,29612,0.15,25170.2,1518.12,Debit Card
2020-03-28,Customer_28,West,Electronics,Laptop,3,17521,52563,0.02,51511.74,4524.26,Cash
2020-03-28,Customer_29,West,Accessories,Keyboard,4,24013,96052,0.1,86446.8,9208.26,Credit Card
2020-03-28,Customer_23,North,Electronics,Smartphone,3,15050,45150,0.09,41086.5,3809.63,Net Banking
2020-03-29,Customer_29,West,Accessories,Mouse,4,33054,132216,0.05,125605.2,12359.52,Credit Card
2020-03-29,Customer_17,North,Electronics,Printer,2,18803,37606,0.14,32341.16,3493.41,Credit Card
2020-03-29,Customer_45,North,Electronics,Printer,1,47915,47915,0.03,46477.55,11326.72,Cash
2020-03-29,Customer_24,West,Electronics,Monitor,2,17296,34592,0.05,32862.4,7651.43,UPI
2020-03-30,Customer_13,East,Accessories,Mouse,3,3921,11763,0.13,10233.81,940.19,UPI
2020-03-30,Customer_17,South,Accessories,Headphones,3,29027,87081,0.02,85339.38,18670.2,Cash
2020-03-30,Customer_19,North,Accessories,Keyboard,4,2138,8552,0.09,7782.32,1189.28,Net Banking
2020-03-30,Customer_3,East,Accessories,Keyboard,5,31680,158400,0.05,150480.0,8838.82,UPI
2020-03-30,Customer_34,North,Accessories,Keyboard,3,48072,144216,0.04,138447.36,16342.87,Net Banking
2020-03-30,Customer_16,North,Electronics,Smartphone,1,10456,10456,0.13,9096.72,1947.38,UPI
2020-03-30,Customer_34,North,Accessories,Keyboard,3,49123,147369,0.11,131158.41,26133.23,Debit Card
2020-03-31,Customer_3,North,Electronics,Laptop,2,30164,60328,0.15,51278.8,3191.85,Debit Card
2020-03-31,Customer_31,North,Electronics,Monitor,3,36104,108312,0.11,96397.68,15344.04,Cash
2020-03-31,Customer_24,North,Accessories,Keyboard,2,45954,91908,0.02,90069.84,22350.77,UPI
2020-03-31,Customer_12,East,Electronics,Printer,3,40899,122697,0.1,110427.3,19719.18,UPI
2020-03-31,Customer_35,South,Accessories,Keyboard,1,23337,23337,0.05,22170.15,3038.86,Net Banking
2020-04-01,Customer_41,East,Accessories,Mouse,3,48105,144315,0.12,126997.2,16285.36,UPI
2020-04-01,Customer_31,North,Electronics,Smartphone,1,11171,11171,0.15,9495.35,1417.01,Credit Card
2020-04-01,Customer_44,South,Accessories,Keyboard,3,19552,58656,0.13,51030.72,4633.54,Cash
2020-04-01,Customer_48,South,Electronics,Monitor,4,12610,50440,0.01,49935.6,11026.44,Net Banking
2020-04-01,Customer_21,South,Electronics,Laptop,5,1350,6750,0.06,6345.0,1163.34,Cash
2020-04-01,Customer_35,West,Electronics,Smartphone,1,15691,15691,0.1,14121.9,1211.06,Net Banking
2020-04-02,Customer_12,North,Electronics,Laptop,3,34456,103368,0.08,95098.56,13415.32,Cash
2020-04-02,Customer_43,South,Accessories,Mouse,1,19334,19334,0.05,18367.3,1070.15,Debit Card
2020-04-02,Customer_23,West,Electronics,Laptop,3,37656,112968,0.11,100541.52,14586.81,UPI
2020-04-02,Customer_18,West,Accessories,Mouse,5,25861,129305,0.0,129305.0,9495.44,UPI
2020-04-02,Customer_17,North,Accessories,Keyboard,3,40212,120636,0.12,106159.68,18311.28,Debit Card
2020-04-03,Customer_15,West,Electronics,Monitor,3,44846,134538,0.15,114357.3,23984.19,Net Banking
2020-04-03,Customer_30,North,Electronics,Smartphone,4,28921,115684,0.04,111056.64,21544.64,Cash
2020-04-03,Customer_17,East,Accessories,Keyboard,1,33786,33786,0.05,32096.7,3668.2,Credit Card
2020-04-03,Customer_21,South,Accessories,Mouse,5,2865,14325,0.11,12749.25,2811.22,Net Banking
2020-04-03,Customer_26,South,Accessories,Headphones,5,9477,47385,0.02,46437.3,9932.88,Net Banking
2020-04-04,Customer_1,East,Electronics,Monitor,4,28967,115868,0.14,99646.48,21741.8,Credit Card
2020-04-04,Customer_12,South,Electronics,Monitor,3,6882,20646,0.13,17962.02,3375.52,Cash
2020-04-04,Customer_43,North,Accessories,Mouse,4,20976,83904,0.11,74674.56,14404.81,Debit Card
2020-04-04,Customer_6,East,Electronics,Laptop,5,43076,215380,0.13,187380.6,27471.4,UPI
2020-04-04,Customer_5,North,Electronics,Printer,2,3664,7328,0.12,6448.64,421.43,Net Banking
2020-04-05,Customer_22,North,Electronics,Monitor,2,1196,2392,0.06,2248.48,195.49,Debit Card
2020-04-05,Customer_14,South,Accessories,Headphones,1,36849,36849,0.12,32427.12,5956.27,Debit Card
2020-04-05,Customer_32,North,Electronics,Printer,4,12341,49364,0.01,48870.36,9010.46,UPI
2020-04-05,Customer_29,South,Accessories,Headphones,4,31759,127036,0.04,121954.56,28556.48,Cash
